Media pressione ultime 24 ore,richiestaMediaPress
Media frequenza mese scorso,richiestaMediaFreq
Forniscimi le misurazioni sulla frequenza cardiaca nell’ultimo mese,richiestaDatFreq
Che libro stai leggendo al momento?,fuoriCont
Mi piacerebbe controllare le ultime letture della pressione che ho registrato nell’ultimo mese.,richiestaDatPress
Qual è la mia media di pressione sanguigna e frequenza cardiaca delle ultime 24 ore?,richiestaMediaTot
ho notato che la mia pressione sanguigna aumenta quando sono nervoso.,inserDatiGener
Media pressione ultimi dodici mesi,richiestaMediaPress
Posso avere un riepilogo di tutte le informazioni che ho dato?,richiestaDatGener
Qual è un buon stile di vita che abbassa il rischio di sviluppare ipertensione?,spiegazioni
78 120 80,inserDatiTot
sono molto tranquillo riguardo alla mia ipertensione.,pazienteSereno
Voglio annotare le mie recenti letture della pressione sanguigna.,richiestaInsDati
Vorrei una torta per colazione,fuoriCont
ho paura che la mia pressione alta possa causare un attacco di cuore.,pazienAllarmato
sono molto calmo riguardo alla mia ipertensione.,pazienteSereno
ho fatto una misurazione sulla frequenza: 80 bpm,inserDatiFreq
Media frequenza ultimi due anni,richiestaMediaFreq
Qual è la media delle mie misurazioni di questa settimana?,richiestaMediaTot
Mi piacerebbe controllare le ultime letture della frequenza cardiaca che ho registrato nell’ultimo mese.,richiestaDatFreq
Media pressione ultime quattro settimane,richiestaMediaPress
Posso vedere un riassunto dei miei dati inseriti recentemente?,richiestaDatGener
La mia frequenza cardiaca è 72 battiti al minuto.,inserDatiFreq
Ho appena fatto una lettura e la mia frequenza è di 72 bpm.,inserDatiFreq
Quali sono i trattamenti disponibili per l’artrite?,fuoriContMed
Media pressione quest’anno,richiestaMediaPress
Desidero consultare le registrazioni degli ultimi 7 giorni.,richiestaDatTot
"buon pomeriggio, assistente! spero che tu possa aiutarmi a monitorare la mia ipertensione.",saluti
Mi ricordi l'ultima misurazione fatta sulla frequenza,richiestaDatFreq
la mia pressione sanguigna è 120/80 e il mio battito cardiaco è 70.,inserDatiTot
hai mai visitato il colosseo?,fuoriCont
potresti farmi visualizzare le registrazioni datte sulla pressione e sulla frequenza cardiaca,richiestaDatTot
La mia pressione oggi è 130/90 e la mia frequenza cardiaca è 90 bpm.,inserDatiTot
come l’asma può influenzare la mia vita quotidiana?,fuoriContMed
"buongiorno, assistente! spero che tu sia carico di energia per aiutarmi con la mia ipertensione oggi.",saluti
"ho appena controllato, la mia frequenza cardiaca è 75 battiti al minuto.",inserDatiFreq
come il diabete può influenzare la mia vista?,fuoriContMed
Qual è la mia media di frequenza cardiaca di questa settimana?,richiestaMediaFreq
Vorrei vedere tutte le informazioni che ho condiviso recentemente.,richiestaDatGener
La mia frequenza cardiaca al momento è 120,inserDatiFreq
La mia pressione sanguigna attuale è 125/80.,inserDatiPress
Ho iniziato a fare stretching regolare per aiutare a gestire lo stress.,inserDatiGener
La mia pressione oggi è A su B e la mia frequenza cardiaca è X bpm.,inserDatiTot
Mi piacerebbe sapere cosa fare per tenere la pressione sotto controllo,spiegazioni
La mia pressione oggi è 120/80 e la mia frequenza cardiaca è 75 bpm.,inserDatiTot
Media pressione ultimi sei mesi,richiestaMediaPress
Hai mai visitato il Grand Canyon?,fuoriCont
Dammi il grafico con andamento di pressione arteriosa nell'ultima settimana,richiestaDatPress
Ho iniziato una nuova dieta ricca di frutta e verdura.,inserDatiGener
posso inserire i dettagli sulla mia condizione fisica?,richiestaInsDati
Qual è la mia media di pressione sanguigna degli ultimi tre anni?,richiestaMediaPress
la mia pressione sanguigna è 140/90 e il mio battito cardiaco è 75.,inserDatiTot
Mi piacerebbe controllare tutte le letture della frequenza cardiaca che ho registrato.,richiestaDatFreq
la mia pressione sanguigna attuale è 125/80 e la mia frequenza cardiaca è 68.,inserDatiTot
Media frequenza ultimi dodici mesi,richiestaMediaFreq
"ho fatto nuove misurazioni, posso inviartele?",richiestaInsDati
come il peso può influenzare l’ipertensione?,spiegazioni
Vorrei dare un’occhiata alle ultime letture della pressione che ho inserito nell’ultimo mese.,richiestaDatPress
Ho appena misurato la mia frequenza cardiaca e il valore è 72 bpm.,inserDatiFreq
Ho avuto un episodio di nausea questa mattina.,inserDatiGener
posso inserire i dettagli del mio consumo di alcol?,richiestaInsDati
Mi sento molto tranquillo riguardo alla mia pressione alta.,pazienteSereno
ultima misurazione della pressione arteriosa,richiestaDatPress
Sto cercando di ridurre lo stress attraverso tecniche di rilassamento come lo yoga e la meditazione.,inserDatiGener
Quali sono le cause principali dell’ipertensione?,spiegazioni
ho avuto un episodio di nausea questa mattina.,inserDatiGener
Posso vedere un riassunto dei miei dati generici finora?,richiestaDatGener
Mi piacerebbe aggiornare il mio registro sanitario con le mie ultime letture della pressione arteriosa.,richiestaInsDati
Mostrami la frequenza nell'ultima settimana,richiestaDatFreq
il mio battito cardiaco è 72 battiti al minuto.,inserDatiFreq
il mio andamento medio è regolare?,richiestaDatPress
Ho fatto nuove misurazioni: ecco la mia pressione sanguigna è 140/90 e il mio battito cardiaco è 75.,inserDatiTot
la mia pressione sanguigna è 140/90.,inserDatiPress
La mia frequenza cardiaca più recente è di 71 bpm.,inserDatiFreq
Ho iniziato a meditare per aiutare a gestire lo stress.,inserDatiGener
come il sesso può influenzare il mio rischio di osteoporosi?,fuoriContMed
Qual è la mia media di pressione sanguigna e frequenza cardiaca delle ultime tre settimane?,richiestaMediaTot
Qual è la media delle mie misurazioni degli ultimi tre anni?,richiestaMediaTot
Vorrei dare un’occhiata a tutte le letture della pressione che ho inserito.,richiestaDatPress
La frequenza cardiaca misurata è Z bpm.,inserDatiFreq
"buongiorno, assistente! sono pronto per affrontare la mia ipertensione con il tuo aiuto.",saluti
come posso gestire il mio diabete?,fuoriContMed
Dammi le statistiche dell'ultimo mese in un grafico,richiestaDatTot
"Ho avuto un po’ di vertigini oggi, potrebbe essere legato alla mia pressione sanguigna?",pazienAllarmato
Desidero visualizzare tutte le mie letture registrate.,richiestaDatTot
Media frequenza ultimi 365 giorni,richiestaMediaFreq
Media frequenza ultime due settimane,richiestaMediaFreq
Quali sono le mie misurazioni della frequenza cardiaca dell’ultimo mese?,richiestaDatFreq
Potresti mostrarmi con un immagine le misurazioni della frequenza cardiaca dell’ultima settimana?,richiestaDatFreq
Qual è la mia media di pressione sanguigna e frequenza cardiaca degli ultimi 30 giorni?,richiestaMediaTot
Potresti mostrarmi tutte le mie misurazioni della frequenza cardiaca in un grafico?,richiestaDatFreq
Vorrei vedere un elenco di tutte le informazioni che ho fornito recentemente.,richiestaDatGener
Media pressione mese scorso,richiestaMediaPress
Media frequenza questa settimana,richiestaMediaFreq
Posso avere la media delle mie misurazioni delle ultime 24 ore?,richiestaMediaTot
Media pressione ultimi tre anni,richiestaMediaPress
non sono stressato per la mia pressione alta.,pazienteSereno
Dammi le mie misurazioni sulla pressione dell’ultima settimana?,richiestaDatPress
non ho nervosismo per la mia pressione alta.,pazienteSereno
mi sento molto tranquillo riguardo alla mia pressione alta.,pazienteSereno
Ho avuto mal di testa frequenti.,fuoriContMed
Qual è la mia media di frequenza cardiaca degli ultimi tre anni?,richiestaMediaFreq
"Ho appena misurato la mia pressione sanguigna e la frequenza cardiaca, i valori sono 120/80 mmHg e 72 bpm.",inserDatiTot
Qual è la mia media di frequenza cardiaca delle ultime quattro settimane?,richiestaMediaFreq
riportami le misurazioni su pressione e frequnza nell'ultima settimana,richiestaDatTot
Hai mai provato a fare surf?,fuoriCont
Vorrei vedere un riepilogo di tutte le informazioni che ho inserito in passato.,richiestaDatGener
A B,inserDatiPress
Ho iniziato una nuova dieta ricca di fibre.,inserDatiGener
mi sento molto sereno riguardo alla mia ipertensione.,pazienteSereno
Posso vedere la media delle mie misurazioni degli ultimi due anni?,richiestaMediaTot
"Ho appena misurato la mia pressione, è 130/85 e il mio battito cardiaco è 75.",inserDatiTot
Avendo sotto controllo i miei dati mi sento inarrestabile.,pazienteSereno
Qual è il tuo genere di film preferito?,fuoriCont
Qual è la mia ultima statistica registrata?,richiestaDatTot
Ho notato un cambiamento nel mio appetito.,fuoriContMed
ho misurato la frequenza: 90,inserDatiFreq
Vorrei dare un’occhiata all’ultima lettura della frequenza cardiaca che ho inserito.,richiestaDatFreq
Ho 45 anni e non ho mai fatto attività fisica.,inserDatiGener
ho paura che la mia ipertensione possa causare problemi di energia.,pazienAllarmato
Potresti mostrarmi tutti i miei dati?,richiestaDatTot
"Buongiorno, tutto bene?",saluti
"arrivederci, assistente! sono grato per il tuo aiuto nel mio viaggio con l’ipertensione.",saluti
pressione 120 80 frequenza 75,inserDatiTot
Media pressione ultimi 365 giorni,richiestaMediaPress
"A presto, assistente! Spero che tu possa continuare ad aiutarmi a gestire la mia ipertensione.",saluti
Posso registrare i dati della mia frequenza cardiaca di questa settimana?,richiestaInsDati
Vorrei dare un’occhiata alle ultime letture che ho inserito.,richiestaDatTot
La mia frequenza cardiaca oggi è 72 battiti al minuto.,inserDatiFreq
Posso avere un riepilogo di tutte le generalità che ho dato finora?,richiestaDatGener
la mia pressione sanguigna è 125/80.,inserDatiPress
la mia pressione oggi è 120/80.,inserDatiPress
vorrei aggiornare i miei dati sulla pressione sanguigna.,richiestaInsDati
Potresti mostrarmi i miei dati più recenti?,richiestaDatTot
"Ho appena misurato la mia frequenza cardiaca, è 75 battiti al minuto.",inserDatiFreq
mi puoi dare i dati su pressione e frequenza dell'ultimo mese,richiestaDatTot
mi daresti l'andamento di pressione nell'ultima settimana?,richiestaDatPress
Vorrei rivedere tutti i dati sulla pressione che ho inserito.,richiestaDatPress
Qual è la mia ultima misurazione visualizzata in un grafico?,richiestaDatTot
Come posso prevenire le malattie cardiache?,fuoriContMed
la mia frequenza cardiaca oggi è 72 battiti al minuto.,inserDatiFreq
"Ciao, come stai?",saluti
sono molto nervoso per la mia pressione alta.,pazienAllarmato
Qual è il miglior modo per effettuare una corretta misurazione delle pressione?,spiegazioni
qual è il tuo sport preferito?,fuoriCont
Misurando ho ottenuto una pressione sanguigna di X/Y e la frequenza cardiaca di 72.,inserDatiTot
come il sonno può influenzare la mia ansia?,fuoriContMed
ho avuto un episodio di mancanza di respiro ieri.,inserDatiGener
"Buon pomeriggio, assistente! Spero che tu possa aiutarmi a monitorare la mia ipertensione.",saluti
pressione di A su B.,inserDatiPress
sono molto stressato a causa della mia pressione alta.,pazienAllarmato
ecco le mie misurazioni. Pressione 110/80,inserDatiPress
Desidero visualizzare i miei dati più recenti sulla pressione.,richiestaDatPress
Sto cercando di evitare cibi ad alto contenuto di grassi saturi per mantenere bassi i livelli di colesterolo.,inserDatiGener
come il sale può influenzare l’ipertensione?,spiegazioni
Qual è la mia media di pressione sanguigna degli ultimi 365 giorni?,richiestaMediaPress
Mostrami tutte le mie misurazioni della pressione arteriosa?,richiestaDatPress
La mia pressione sanguigna è 130/80 e il mio battito cardiaco è 70.,inserDatiTot
Qual è la media delle mie misurazioni della scorsa settimana?,richiestaMediaTot
Vorrei rivedere i dati sulla frequenza che ho inserito nell’ultima settimana.,richiestaDatFreq
Hai visto l’ultimo film di Christopher Nolan?,fuoriCont
Quali sono i sintomi dell’ipertensione?,spiegazioni
Posso registrare i dati della mia frequenza cardiaca di ieri?,richiestaInsDati
ho notato che il mio livello di stress è aumentato ultimamente.,inserDatiGener
"ho appena misurato la mia pressione, è 130/85.",inserDatiPress
posso inserire i dati della mia pressione sanguigna del prossimo mese?,richiestaInsDati
ecco la frequenza: 85,inserDatiFreq
come lo stress può influenzare la mia depressione?,fuoriContMed
come si misura la pressione?,spiegazioni
La mia frequenza cardiaca attuale è di 74 bpm.,inserDatiFreq
Mi dici quelle quali sono state le informazioni che ti ho fornito su di me?,richiestaDatGener
"buonanotte, assistente! sono pronto per riposare e ricaricarmi per un altro giorno di gestione della mia ipertensione.",saluti
"Ho appena controllato, la mia frequenza cardiaca è 75 battiti al minuto.",inserDatiFreq
Sono pieno di energie,pazienteSereno
Dammi le misurazioni della settimana in un grafico,richiestaDatTot
Quali sono le mie statistiche relative all’ultimo mese?,richiestaDatTot
come il sesso può influenzare l’ipertensione?,spiegazioni
ho mal di testa posso misurare la pressione?,spiegazioni
Ecco i miei dati di oggi: la mia pressione sanguigna è 135/85 e la mia frequenza cardiaca è 72.,inserDatiTot
Posso vedere un riassunto di tutte le informazioni che ho fornito in passato?,richiestaDatGener
memorizza la frequenza di 85 bpm,inserDatiFreq
sono molto rilassato riguardo alla mia ipertensione.,pazienteSereno
"ciao, assistente! sono pronto per un altro giorno di monitoraggio della mia ipertensione.",saluti
posso registrare i dati della mia frequenza cardiaca di questa settimana?,richiestaInsDati
Ho avuto dolori muscolari.,fuoriContMed
Come l’asma può influenzare la mia vita quotidiana?,fuoriContMed
vorrei la pressione media dell'ultima settimana,richiestaMediaPress
Qual è la media delle mie misurazioni delle ultime tre settimane?,richiestaMediaTot
"Non mi sento molto bene, la mia frequenza cardiaca è più alta del solito.",pazienAllarmato
ho paura che la mia pressione alta possa causare problemi di equilibrio.,pazienAllarmato
mi sento molto rilassato riguardo alla mia ipertensione.,pazienteSereno
Mi sento un po’ ansioso perché la mia pressione sanguigna è salita all’improvviso.,pazienAllarmato
come l’ambiente può influenzare l’ipertensione?,spiegazioni
La mia ultima misurazione mostra una pressione sanguigna di 135/85 mmHg.,inserDatiPress
La mia pressione è 120/70,inserDatiPress
La frequenza è 140,inserDatiFreq
130 90 95,inserDatiTot
Pressione 130 90 frequenza 96,inserDatiTot
La pressione è 130 95 mentre la frequenza è 96,inserDatiTot
Mi dai la media sulla pressione,richiestaMediaTot
